Project Usages

Resource,Type,User,Current used by user,Total used by user,Total used,Reserved value,Date,Uploaded at
credits,Consumable,vsc34049,7314.52 Hours,577171.47 Hours,775204.23 Hours,14350320.0 Hours,28/08/2024 - 00:00,29/08/2024 - 06:03
credits,Consumable,vsc33651,384.82 Hours,110173.07 Hours,767889.7 Hours,14350320.0 Hours,27/08/2024 - 00:00,28/08/2024 - 06:03
credits,Consumable,vsc34551,6.56 Hours,7830.9 Hours,767504.88 Hours,14350320.0 Hours,27/08/2024 - 00:00,28/08/2024 - 06:03
credits,Consumable,vsc32460,977.23 Hours,64590.15 Hours,767498.33 Hours,14350320.0 Hours,27/08/2024 - 00:00,28/08/2024 - 06:03
credits,Consumable,vsc32460,90.49 Hours,63612.93 Hours,766521.1 Hours,14350320.0 Hours,26/08/2024 - 00:00,27/08/2024 - 06:03
credits,Consumable,vsc33651,859.11 Hours,109788.25 Hours,766430.61 Hours,14350320.0 Hours,26/08/2024 - 00:00,27/08/2024 - 06:03
credits,Consumable,vsc34551,268.6 Hours,7824.35 Hours,765571.51 Hours,14350320.0 Hours,26/08/2024 - 00:00,27/08/2024 - 06:03
credits,Consumable,vsc34049,8975.86 Hours,569856.95 Hours,765302.91 Hours,14350320.0 Hours,26/08/2024 - 00:00,27/08/2024 - 06:03
credits,Consumable,vsc34551,67.41 Hours,7555.75 Hours,756327.05 Hours,14350320.0 Hours,25/08/2024 - 00:00,26/08/2024 - 06:03
credits,Consumable,vsc32460,1181.87 Hours,63522.44 Hours,756259.64 Hours,14350320.0 Hours,25/08/2024 - 00:00,26/08/2024 - 06:03
credits,Consumable,vsc34049,777.01 Hours,560881.09 Hours,755077.77 Hours,14350320.0 Hours,24/08/2024 - 00:00,25/08/2024 - 06:03
credits,Consumable,vsc34551,74.17 Hours,7488.34 Hours,754300.76 Hours,14350320.0 Hours,24/08/2024 - 00:00,25/08/2024 - 06:03
credits,Consumable,vsc32460,2288.57 Hours,62340.57 Hours,754226.59 Hours,14350320.0 Hours,24/08/2024 - 00:00,25/08/2024 - 06:03
credits,Consumable,vsc33651,6144.11 Hours,108929.14 Hours,751938.02 Hours,14350320.0 Hours,24/08/2024 - 00:00,25/08/2024 - 06:03
credits,Consumable,vsc34049,205.24 Hours,560104.07 Hours,745793.91 Hours,14350320.0 Hours,23/08/2024 - 00:00,24/08/2024 - 06:03
credits,Consumable,vsc33651,192.36 Hours,102785.03 Hours,745588.66 Hours,14350320.0 Hours,23/08/2024 - 00:00,24/08/2024 - 06:03
credits,Consumable,vsc32460,12.66 Hours,60052.0 Hours,745396.3 Hours,14350320.0 Hours,23/08/2024 - 00:00,24/08/2024 - 06:03
credits,Consumable,vsc32460,130.09 Hours,60039.33 Hours,745383.64 Hours,14350320.0 Hours,22/08/2024 - 00:00,23/08/2024 - 06:03
credits,Consumable,vsc33651,1995.57 Hours,102592.67 Hours,745253.54 Hours,14350320.0 Hours,22/08/2024 - 00:00,23/08/2024 - 06:03
credits,Consumable,vsc34049,9216.32 Hours,559898.83 Hours,743257.98 Hours,14350320.0 Hours,22/08/2024 - 00:00,23/08/2024 - 06:03
credits,Consumable,vsc32460,331.08 Hours,59909.24 Hours,734041.66 Hours,14350320.0 Hours,21/08/2024 - 00:00,22/08/2024 - 06:03
credits,Consumable,vsc33651,2524.0 Hours,100597.1 Hours,733710.57 Hours,14350320.0 Hours,21/08/2024 - 00:00,22/08/2024 - 06:03
credits,Consumable,vsc33651,9.42 Hours,98073.1 Hours,731186.57 Hours,14350320.0 Hours,20/08/2024 - 00:00,21/08/2024 - 06:03
credits,Consumable,vsc32460,385.37 Hours,59578.16 Hours,731177.15 Hours,14350320.0 Hours,20/08/2024 - 00:00,21/08/2024 - 06:03
credits,Consumable,vsc32460,2499.7 Hours,59192.79 Hours,730791.79 Hours,14350320.0 Hours,19/08/2024 - 00:00,20/08/2024 - 06:03
credits,Consumable,vsc34551,133.44 Hours,7414.17 Hours,728292.09 Hours,14350320.0 Hours,18/08/2024 - 00:00,19/08/2024 - 06:03
credits,Consumable,vsc34551,197.64 Hours,7280.73 Hours,728158.65 Hours,14350320.0 Hours,17/08/2024 - 00:00,18/08/2024 - 06:03
credits,Consumable,vsc32460,2300.25 Hours,56693.09 Hours,727961.0 Hours,14350320.0 Hours,17/08/2024 - 00:00,18/08/2024 - 06:03
credits,Consumable,vsc33651,5.1 Hours,98063.68 Hours,725660.75 Hours,14350320.0 Hours,16/08/2024 - 00:00,17/08/2024 - 06:03
credits,Consumable,vsc32460,648.53 Hours,54392.84 Hours,725655.65 Hours,14350320.0 Hours,16/08/2024 - 00:00,17/08/2024 - 06:03
credits,Consumable,vsc32460,627.21 Hours,53744.32 Hours,725007.13 Hours,14350320.0 Hours,15/08/2024 - 00:00,16/08/2024 - 06:03
credits,Consumable,vsc33651,8717.18 Hours,98058.58 Hours,724379.92 Hours,14350320.0 Hours,15/08/2024 - 00:00,16/08/2024 - 06:03
credits,Consumable,vsc32460,310.69 Hours,53117.11 Hours,715662.74 Hours,14350320.0 Hours,14/08/2024 - 00:00,15/08/2024 - 06:03
credits,Consumable,vsc33651,2450.1 Hours,89341.4 Hours,715352.05 Hours,14350320.0 Hours,13/08/2024 - 00:00,14/08/2024 - 06:03
credits,Consumable,vsc32460,923.73 Hours,52806.42 Hours,712901.95 Hours,14350320.0 Hours,12/08/2024 - 00:00,13/08/2024 - 06:03
credits,Consumable,vsc32460,1318.32 Hours,51882.69 Hours,711978.22 Hours,14350320.0 Hours,10/08/2024 - 00:00,11/08/2024 - 06:03
credits,Consumable,vsc32460,969.65 Hours,50564.37 Hours,710659.9 Hours,14350320.0 Hours,09/08/2024 - 00:00,10/08/2024 - 06:03
credits,Consumable,vsc34049,9216.36 Hours,550682.51 Hours,709690.25 Hours,14350320.0 Hours,09/08/2024 - 00:00,10/08/2024 - 06:03
credits,Consumable,vsc32460,217.62 Hours,49594.72 Hours,700473.89 Hours,14350320.0 Hours,08/08/2024 - 00:00,09/08/2024 - 06:03
credits,Consumable,vsc34049,8903.36 Hours,541466.15 Hours,700256.28 Hours,14350320.0 Hours,08/08/2024 - 00:00,09/08/2024 - 06:03
credits,Consumable,vsc32460,217.26 Hours,49377.1 Hours,691352.92 Hours,14350320.0 Hours,07/08/2024 - 00:00,08/08/2024 - 06:03
credits,Consumable,vsc32460,956.82 Hours,49159.84 Hours,691135.65 Hours,14350320.0 Hours,06/08/2024 - 00:00,07/08/2024 - 06:03
credits,Consumable,vsc34049,8881.14 Hours,532562.79 Hours,690178.83 Hours,14350320.0 Hours,06/08/2024 - 00:00,07/08/2024 - 06:03
credits,Consumable,vsc34049,5796.91 Hours,523681.66 Hours,681297.7 Hours,14350320.0 Hours,05/08/2024 - 00:00,06/08/2024 - 06:03
credits,Consumable,vsc34049,5331.66 Hours,517884.75 Hours,675500.79 Hours,14350320.0 Hours,03/08/2024 - 00:00,04/08/2024 - 06:03
credits,Consumable,vsc34049,24.05 Hours,512553.09 Hours,670169.13 Hours,14350320.0 Hours,02/08/2024 - 00:00,03/08/2024 - 06:03
credits,Consumable,vsc34049,1389.37 Hours,512529.03 Hours,670145.07 Hours,14350320.0 Hours,31/07/2024 - 00:00,01/08/2024 - 06:03
credits,Consumable,vsc33669,4189.4 Hours,4220.24 Hours,668755.7 Hours,14350320.0 Hours,30/07/2024 - 00:00,31/07/2024 - 06:03
credits,Consumable,vsc34049,74.84 Hours,511139.66 Hours,664566.3 Hours,14350320.0 Hours,29/07/2024 - 00:00,30/07/2024 - 06:03
credits,Consumable,vsc34551,45.47 Hours,7083.08 Hours,664491.46 Hours,14350320.0 Hours,28/07/2024 - 00:00,29/07/2024 - 06:03
credits,Consumable,vsc34049,96.09 Hours,511064.82 Hours,664445.99 Hours,14350320.0 Hours,24/07/2024 - 00:00,25/07/2024 - 06:03
credits,Consumable,vsc33651,109.44 Hours,86891.3 Hours,664349.9 Hours,14350320.0 Hours,22/07/2024 - 00:00,23/07/2024 - 06:03
credits,Consumable,vsc33651,9224.58 Hours,86781.87 Hours,664240.46 Hours,14350320.0 Hours,21/07/2024 - 00:00,22/07/2024 - 06:03
credits,Consumable,vsc33651,323.77 Hours,77557.28 Hours,655015.88 Hours,14350320.0 Hours,19/07/2024 - 00:00,20/07/2024 - 06:03
credits,Consumable,vsc34049,1807.63 Hours,510968.73 Hours,654692.11 Hours,14350320.0 Hours,19/07/2024 - 00:00,20/07/2024 - 06:03
credits,Consumable,vsc34551,26.52 Hours,7037.62 Hours,652884.48 Hours,14350320.0 Hours,18/07/2024 - 00:00,19/07/2024 - 06:03
credits,Consumable,vsc33651,1537.36 Hours,77233.52 Hours,652857.96 Hours,14350320.0 Hours,18/07/2024 - 00:00,19/07/2024 - 06:03
credits,Consumable,vsc33651,45.51 Hours,75696.16 Hours,651320.6 Hours,14350320.0 Hours,17/07/2024 - 00:00,18/07/2024 - 06:03
credits,Consumable,vsc33651,392.8 Hours,75650.65 Hours,651275.09 Hours,14350320.0 Hours,16/07/2024 - 00:00,17/07/2024 - 06:03
credits,Consumable,vsc34049,4076.3 Hours,509161.1 Hours,650882.29 Hours,14350320.0 Hours,16/07/2024 - 00:00,17/07/2024 - 06:03
credits,Consumable,vsc34551,10.66 Hours,7011.09 Hours,646805.99 Hours,14350320.0 Hours,15/07/2024 - 00:00,16/07/2024 - 06:03
credits,Consumable,vsc33651,4.21 Hours,75257.85 Hours,646795.33 Hours,14350320.0 Hours,15/07/2024 - 00:00,16/07/2024 - 06:03
credits,Consumable,vsc34049,3328.43 Hours,505084.8 Hours,646791.12 Hours,14350320.0 Hours,13/07/2024 - 00:00,14/07/2024 - 06:03
credits,Consumable,vsc33651,9216.21 Hours,75253.64 Hours,643462.69 Hours,14350320.0 Hours,13/07/2024 - 00:00,14/07/2024 - 06:03
credits,Consumable,vsc34049,9216.0 Hours,501756.37 Hours,634246.48 Hours,14350320.0 Hours,11/07/2024 - 00:00,12/07/2024 - 06:03
credits,Consumable,vsc33651,112.17 Hours,66037.42 Hours,625030.48 Hours,14350320.0 Hours,09/07/2024 - 00:00,10/07/2024 - 06:03
credits,Consumable,vsc34551,119.9 Hours,7000.44 Hours,624918.31 Hours,14350320.0 Hours,09/07/2024 - 00:00,10/07/2024 - 06:03
credits,Consumable,vsc32460,858.81 Hours,48203.02 Hours,624798.41 Hours,14350320.0 Hours,09/07/2024 - 00:00,10/07/2024 - 06:03
credits,Consumable,vsc34551,217.26 Hours,6880.53 Hours,623939.6 Hours,14350320.0 Hours,08/07/2024 - 00:00,09/07/2024 - 06:03
credits,Consumable,vsc32460,19.24 Hours,47344.21 Hours,623722.34 Hours,14350320.0 Hours,08/07/2024 - 00:00,09/07/2024 - 06:03
credits,Consumable,vsc34049,3594.12 Hours,492540.37 Hours,623703.1 Hours,14350320.0 Hours,08/07/2024 - 00:00,09/07/2024 - 06:03
credits,Consumable,vsc33651,9216.64 Hours,65925.25 Hours,620108.98 Hours,14350320.0 Hours,07/07/2024 - 00:00,08/07/2024 - 06:03
credits,Consumable,vsc34049,21383.29 Hours,488946.26 Hours,610892.34 Hours,14350320.0 Hours,06/07/2024 - 00:00,07/07/2024 - 06:03
credits,Consumable,vsc32460,3362.86 Hours,47324.98 Hours,589509.06 Hours,14350320.0 Hours,06/07/2024 - 00:00,07/07/2024 - 06:03
credits,Consumable,vsc34049,120627.45 Hours,467562.97 Hours,586146.2 Hours,14350320.0 Hours,05/07/2024 - 00:00,06/07/2024 - 06:03
credits,Consumable,vsc34551,265.4 Hours,6663.27 Hours,465518.75 Hours,14350320.0 Hours,05/07/2024 - 00:00,06/07/2024 - 06:03
credits,Consumable,vsc32460,404.4 Hours,43962.12 Hours,465253.34 Hours,14350320.0 Hours,05/07/2024 - 00:00,06/07/2024 - 06:03
credits,Consumable,vsc34551,48.1 Hours,6397.87 Hours,464848.95 Hours,14350320.0 Hours,04/07/2024 - 00:00,05/07/2024 - 06:03
credits,Consumable,vsc32460,1135.39 Hours,43557.72 Hours,464800.85 Hours,14350320.0 Hours,04/07/2024 - 00:00,05/07/2024 - 06:03
credits,Consumable,vsc33651,11885.44 Hours,56708.61 Hours,463665.46 Hours,14350320.0 Hours,04/07/2024 - 00:00,05/07/2024 - 06:03
credits,Consumable,vsc34551,418.96 Hours,6349.77 Hours,451780.02 Hours,14350320.0 Hours,03/07/2024 - 00:00,04/07/2024 - 06:03
credits,Consumable,vsc32460,1087.0 Hours,42422.33 Hours,451361.06 Hours,14350320.0 Hours,03/07/2024 - 00:00,04/07/2024 - 06:03
credits,Consumable,vsc32460,0.97 Hours,41335.33 Hours,450274.05 Hours,14350320.0 Hours,02/07/2024 - 00:00,03/07/2024 - 06:03
credits,Consumable,vsc34551,243.57 Hours,5930.81 Hours,450273.08 Hours,14350320.0 Hours,02/07/2024 - 00:00,03/07/2024 - 06:03
credits,Consumable,vsc34551,57.3 Hours,5687.24 Hours,450029.51 Hours,14350320.0 Hours,01/07/2024 - 00:00,02/07/2024 - 06:03
credits,Consumable,vsc33651,9219.29 Hours,44823.17 Hours,449972.21 Hours,14350320.0 Hours,01/07/2024 - 00:00,02/07/2024 - 06:03
credits,Consumable,vsc34551,334.41 Hours,5629.94 Hours,440752.92 Hours,14350320.0 Hours,30/06/2024 - 00:00,01/07/2024 - 06:03
credits,Consumable,vsc34551,116.92 Hours,5295.53 Hours,440418.51 Hours,14350320.0 Hours,29/06/2024 - 00:00,30/06/2024 - 06:03
credits,Consumable,vsc34049,6442.92 Hours,346935.52 Hours,440301.58 Hours,14350320.0 Hours,29/06/2024 - 00:00,30/06/2024 - 06:03
credits,Consumable,vsc32460,3394.45 Hours,41334.35 Hours,433858.67 Hours,14350320.0 Hours,29/06/2024 - 00:00,30/06/2024 - 06:03
credits,Consumable,vsc34551,151.12 Hours,5178.6 Hours,430464.22 Hours,14350320.0 Hours,28/06/2024 - 00:00,29/06/2024 - 06:03
credits,Consumable,vsc33651,5771.59 Hours,35603.88 Hours,430313.1 Hours,14350320.0 Hours,28/06/2024 - 00:00,29/06/2024 - 06:03
credits,Consumable,vsc34551,3.92 Hours,5027.48 Hours,424541.51 Hours,14350320.0 Hours,27/06/2024 - 00:00,28/06/2024 - 06:03
credits,Consumable,vsc32460,647.37 Hours,37939.9 Hours,424537.59 Hours,14350320.0 Hours,27/06/2024 - 00:00,28/06/2024 - 06:03
credits,Consumable,vsc34049,21.72 Hours,340492.6 Hours,423890.22 Hours,14350320.0 Hours,27/06/2024 - 00:00,28/06/2024 - 06:03
credits,Consumable,vsc33651,3072.32 Hours,29832.29 Hours,423868.5 Hours,14350320.0 Hours,26/06/2024 - 00:00,27/06/2024 - 06:03
credits,Consumable,vsc32460,1685.06 Hours,37292.53 Hours,420796.18 Hours,14350320.0 Hours,26/06/2024 - 00:00,27/06/2024 - 06:03
credits,Consumable,vsc34551,119.59 Hours,5023.56 Hours,419111.12 Hours,14350320.0 Hours,25/06/2024 - 00:00,26/06/2024 - 06:03
credits,Consumable,vsc33651,77.6 Hours,26759.97 Hours,418991.53 Hours,14350320.0 Hours,25/06/2024 - 00:00,26/06/2024 - 06:03
credits,Consumable,vsc31786,4.73 Hours,11218.39 Hours,418913.93 Hours,14350320.0 Hours,25/06/2024 - 00:00,26/06/2024 - 06:03
credits,Consumable,vsc32460,251.72 Hours,35607.47 Hours,418909.2 Hours,14350320.0 Hours,25/06/2024 - 00:00,26/06/2024 - 06:03
credits,Consumable,vsc34049,1686.88 Hours,340470.89 Hours,418657.48 Hours,14350320.0 Hours,25/06/2024 - 00:00,26/06/2024 - 06:03
credits,Consumable,vsc32460,365.07 Hours,35355.75 Hours,416970.6 Hours,14350320.0 Hours,24/06/2024 - 00:00,25/06/2024 - 06:03
credits,Consumable,vsc34049,384.03 Hours,338784.01 Hours,416605.53 Hours,14350320.0 Hours,24/06/2024 - 00:00,25/06/2024 - 06:03
credits,Consumable,vsc34551,720.74 Hours,4903.97 Hours,416221.5 Hours,14350320.0 Hours,23/06/2024 - 00:00,24/06/2024 - 06:03
credits,Consumable,vsc32460,1213.22 Hours,34990.68 Hours,415500.76 Hours,14350320.0 Hours,23/06/2024 - 00:00,24/06/2024 - 06:03
credits,Consumable,vsc34551,8.39 Hours,4183.24 Hours,414287.54 Hours,14350320.0 Hours,22/06/2024 - 00:00,23/06/2024 - 06:03
credits,Consumable,vsc32460,380.25 Hours,33777.46 Hours,414279.15 Hours,14350320.0 Hours,22/06/2024 - 00:00,23/06/2024 - 06:03
credits,Consumable,vsc33651,768.12 Hours,26682.37 Hours,413898.9 Hours,14350320.0 Hours,22/06/2024 - 00:00,23/06/2024 - 06:03
credits,Consumable,vsc34049,3072.04 Hours,338399.98 Hours,413130.77 Hours,14350320.0 Hours,22/06/2024 - 00:00,23/06/2024 - 06:03
credits,Consumable,vsc33651,11.11 Hours,25914.25 Hours,410058.74 Hours,14350320.0 Hours,21/06/2024 - 00:00,22/06/2024 - 06:03
credits,Consumable,vsc32460,843.91 Hours,33397.21 Hours,410047.62 Hours,14350320.0 Hours,21/06/2024 - 00:00,22/06/2024 - 06:03
credits,Consumable,vsc34551,106.67 Hours,4174.84 Hours,409203.71 Hours,14350320.0 Hours,20/06/2024 - 00:00,21/06/2024 - 06:03
credits,Consumable,vsc32460,541.88 Hours,32553.29 Hours,409097.04 Hours,14350320.0 Hours,20/06/2024 - 00:00,21/06/2024 - 06:03
credits,Consumable,vsc34049,9212.36 Hours,335327.94 Hours,408555.17 Hours,14350320.0 Hours,20/06/2024 - 00:00,21/06/2024 - 06:03
credits,Consumable,vsc32460,2628.68 Hours,32011.42 Hours,399342.8 Hours,14350320.0 Hours,19/06/2024 - 00:00,20/06/2024 - 06:03
credits,Consumable,vsc32460,1782.04 Hours,29382.74 Hours,396714.12 Hours,14350320.0 Hours,17/06/2024 - 00:00,18/06/2024 - 06:03
credits,Consumable,vsc32460,3.72 Hours,27600.7 Hours,394932.08 Hours,14350320.0 Hours,16/06/2024 - 00:00,17/06/2024 - 06:03
credits,Consumable,vsc32460,4320.19 Hours,27596.98 Hours,394928.37 Hours,14350320.0 Hours,15/06/2024 - 00:00,16/06/2024 - 06:03
credits,Consumable,vsc33669,0.49 Hours,30.84 Hours,390608.17 Hours,14350320.0 Hours,14/06/2024 - 00:00,15/06/2024 - 06:03
credits,Consumable,vsc34049,9216.82 Hours,326115.58 Hours,390607.68 Hours,14350320.0 Hours,14/06/2024 - 00:00,15/06/2024 - 06:03
credits,Consumable,vsc32460,1489.62 Hours,23276.79 Hours,381390.86 Hours,14350320.0 Hours,12/06/2024 - 00:00,13/06/2024 - 06:03
credits,Consumable,vsc34049,9227.09 Hours,316898.76 Hours,379901.25 Hours,14350320.0 Hours,11/06/2024 - 00:00,12/06/2024 - 06:03
credits,Consumable,vsc32460,2187.25 Hours,21787.17 Hours,370674.16 Hours,14350320.0 Hours,10/06/2024 - 00:00,11/06/2024 - 06:03
credits,Consumable,vsc32460,848.98 Hours,19599.92 Hours,368486.9 Hours,14350320.0 Hours,07/06/2024 - 00:00,08/06/2024 - 06:03
credits,Consumable,vsc33669,24.0 Hours,30.35 Hours,367637.92 Hours,14350320.0 Hours,07/06/2024 - 00:00,08/06/2024 - 06:03
credits,Consumable,vsc34049,9519.15 Hours,307671.67 Hours,367613.92 Hours,14350320.0 Hours,07/06/2024 - 00:00,08/06/2024 - 06:03
credits,Consumable,vsc32460,459.47 Hours,18750.94 Hours,358094.78 Hours,14350320.0 Hours,06/06/2024 - 00:00,07/06/2024 - 06:03
credits,Consumable,vsc34551,608.62 Hours,4068.18 Hours,357635.3 Hours,14350320.0 Hours,06/06/2024 - 00:00,07/06/2024 - 06:03
credits,Consumable,vsc34551,59.14 Hours,3459.56 Hours,357026.68 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
credits,Consumable,vsc32460,89.39 Hours,18291.47 Hours,356967.54 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
credits,Consumable,vsc33651,94.33 Hours,25903.13 Hours,356878.15 Hours,14350320.0 Hours,05/06/2024 - 00:00,06/06/2024 - 06:03
credits,Consumable,vsc34049,1078.57 Hours,298152.52 Hours,356783.82 Hours,14350320.0 Hours,04/06/2024 - 00:00,05/06/2024 - 06:03
credits,Consumable,vsc33651,3.0 Hours,25808.8 Hours,355705.25 Hours,14350320.0 Hours,01/06/2024 - 00:00,02/06/2024 - 06:03
credits,Consumable,vsc34049,2304.05 Hours,297073.95 Hours,355702.25 Hours,14350320.0 Hours,01/06/2024 - 00:00,02/06/2024 - 06:03
credits,Consumable,vsc33651,288.01 Hours,25805.8 Hours,353398.19 Hours,14350320.0 Hours,30/05/2024 - 00:00,31/05/2024 - 06:03
credits,Consumable,vsc33669,0.92 Hours,6.34 Hours,353110.18 Hours,14350320.0 Hours,29/05/2024 - 00:00,30/05/2024 - 06:03
credits,Consumable,vsc34049,2304.09 Hours,294769.9 Hours,353109.27 Hours,14350320.0 Hours,25/05/2024 - 00:00,26/05/2024 - 06:03
credits,Consumable,vsc34551,181.32 Hours,3400.42 Hours,350805.18 Hours,14350320.0 Hours,22/05/2024 - 00:00,23/05/2024 - 06:03
credits,Consumable,vsc34551,199.8 Hours,3219.09 Hours,350623.85 Hours,14350320.0 Hours,20/05/2024 - 00:00,21/05/2024 - 06:03
credits,Consumable,vsc34049,3197.33 Hours,292465.81 Hours,350424.06 Hours,14350320.0 Hours,17/05/2024 - 00:00,18/05/2024 - 06:03
credits,Consumable,vsc34551,37.2 Hours,3019.3 Hours,347226.72 Hours,14350320.0 Hours,16/05/2024 - 00:00,17/05/2024 - 06:03
credits,Consumable,vsc34049,1241.0 Hours,289268.48 Hours,347189.52 Hours,14350320.0 Hours,16/05/2024 - 00:00,17/05/2024 - 06:03
credits,Consumable,vsc34551,169.33 Hours,2982.1 Hours,345948.53 Hours,14350320.0 Hours,15/05/2024 - 00:00,16/05/2024 - 06:03
credits,Consumable,vsc34049,367.72 Hours,288027.48 Hours,345779.19 Hours,14350320.0 Hours,15/05/2024 - 00:00,16/05/2024 - 06:03
credits,Consumable,vsc34551,356.34 Hours,2812.76 Hours,345411.48 Hours,14350320.0 Hours,14/05/2024 - 00:00,15/05/2024 - 06:03
credits,Consumable,vsc34049,926.53 Hours,287659.77 Hours,345055.14 Hours,14350320.0 Hours,10/05/2024 - 00:00,11/05/2024 - 06:03
credits,Consumable,vsc34551,211.25 Hours,2456.43 Hours,344128.61 Hours,14350320.0 Hours,09/05/2024 - 00:00,10/05/2024 - 06:03
credits,Consumable,vsc34049,9216.96 Hours,286733.23 Hours,343917.35 Hours,14350320.0 Hours,09/05/2024 - 00:00,10/05/2024 - 06:03
credits,Consumable,vsc34551,39.8 Hours,2245.17 Hours,334700.39 Hours,14350320.0 Hours,06/05/2024 - 00:00,07/05/2024 - 06:03
credits,Consumable,vsc34049,9216.43 Hours,277516.27 Hours,334660.6 Hours,14350320.0 Hours,05/05/2024 - 00:00,06/05/2024 - 06:03
credits,Consumable,vsc34551,1035.53 Hours,2205.38 Hours,325444.17 Hours,14350320.0 Hours,04/05/2024 - 00:00,05/05/2024 - 06:03
credits,Consumable,vsc34551,353.67 Hours,1169.85 Hours,324408.64 Hours,14350320.0 Hours,03/05/2024 - 00:00,04/05/2024 - 06:03
credits,Consumable,vsc34551,247.11 Hours,816.18 Hours,324054.98 Hours,14350320.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
credits,Consumable,vsc34049,9061.08 Hours,268299.85 Hours,323807.87 Hours,14350320.0 Hours,02/05/2024 - 00:00,03/05/2024 - 06:03
credits,Consumable,vsc33651,768.25 Hours,25517.79 Hours,314746.79 Hours,14350320.0 Hours,01/05/2024 - 00:00,02/05/2024 - 06:03
credits,Consumable,vsc34551,140.04 Hours,569.08 Hours,313978.54 Hours,14350320.0 Hours,01/05/2024 - 00:00,02/05/2024 - 06:03
credits,Consumable,vsc33651,768.32 Hours,24749.54 Hours,313838.5 Hours,14350320.0 Hours,29/04/2024 - 00:00,30/04/2024 - 06:03
credits,Consumable,vsc34551,45.39 Hours,429.04 Hours,313070.18 Hours,14350320.0 Hours,28/04/2024 - 00:00,29/04/2024 - 06:03
credits,Consumable,vsc34551,329.36 Hours,383.65 Hours,313024.79 Hours,14350320.0 Hours,27/04/2024 - 00:00,28/04/2024 - 06:03
credits,Consumable,vsc34049,12.01 Hours,259238.76 Hours,312695.43 Hours,14350320.0 Hours,26/04/2024 - 00:00,27/04/2024 - 06:03
credits,Consumable,vsc33651,8.02 Hours,23981.22 Hours,312683.42 Hours,14350320.0 Hours,22/04/2024 - 00:00,23/04/2024 - 06:03
credits,Consumable,vsc33651,2304.07 Hours,23973.19 Hours,312675.4 Hours,14350320.0 Hours,21/04/2024 - 00:00,22/04/2024 - 06:03
credits,Consumable,vsc31786,2358.36 Hours,11213.66 Hours,310371.33 Hours,14350320.0 Hours,19/04/2024 - 00:00,20/04/2024 - 06:03
credits,Consumable,vsc34551,54.29 Hours,54.29 Hours,308012.97 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
credits,Consumable,vsc31786,21.51 Hours,8855.29 Hours,307958.68 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
credits,Consumable,vsc33651,1406.33 Hours,21669.12 Hours,307937.17 Hours,14350320.0 Hours,18/04/2024 - 00:00,19/04/2024 - 06:03
credits,Consumable,vsc34049,0.0 Hours,259226.76 Hours,306530.84 Hours,14350320.0 Hours,17/04/2024 - 00:00,18/04/2024 - 06:03
credits,Consumable,vsc33651,1536.96 Hours,20262.79 Hours,306530.84 Hours,14350320.0 Hours,17/04/2024 - 00:00,18/04/2024 - 06:03
credits,Consumable,vsc33651,158.01 Hours,18725.83 Hours,304993.88 Hours,14350320.0 Hours,16/04/2024 - 00:00,17/04/2024 - 06:03
credits,Consumable,vsc34049,9216.28 Hours,259226.75 Hours,304835.86 Hours,14350320.0 Hours,14/04/2024 - 00:00,15/04/2024 - 06:03
credits,Consumable,vsc33651,0.61 Hours,18567.82 Hours,295619.58 Hours,14350320.0 Hours,12/04/2024 - 00:00,13/04/2024 - 06:03
credits,Consumable,vsc32460,1356.96 Hours,18202.08 Hours,295618.97 Hours,14350320.0 Hours,10/04/2024 - 00:00,11/04/2024 - 06:03
credits,Consumable,vsc34049,4521.62 Hours,250010.47 Hours,294262.01 Hours,14350320.0 Hours,10/04/2024 - 00:00,11/04/2024 - 06:03
credits,Consumable,vsc33651,2.17 Hours,18567.21 Hours,289740.39 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
credits,Consumable,vsc34049,38245.3 Hours,245488.85 Hours,289738.22 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
credits,Consumable,vsc32460,2811.34 Hours,16845.12 Hours,251492.93 Hours,14350320.0 Hours,09/04/2024 - 00:00,10/04/2024 - 06:03
credits,Consumable,vsc34049,905.94 Hours,207243.55 Hours,248681.59 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
credits,Consumable,vsc32460,1270.31 Hours,14033.78 Hours,247775.65 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
credits,Consumable,vsc33651,7.09 Hours,18565.04 Hours,246505.34 Hours,14350320.0 Hours,08/04/2024 - 00:00,09/04/2024 - 06:03
credits,Consumable,vsc32460,607.28 Hours,12763.47 Hours,246498.25 Hours,14350320.0 Hours,07/04/2024 - 00:00,08/04/2024 - 06:03
credits,Consumable,vsc34049,9216.46 Hours,206337.62 Hours,245890.97 Hours,14350320.0 Hours,07/04/2024 - 00:00,08/04/2024 - 06:03
